relevent_val,qid,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,doc_id
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,4.0,2.07944154,0.04395604,0.04336435,23.71251209,7.57016199,20.99205459,0.2438874,23.895749,3.35650416,14.285,2.65921004,-5.29132,-5.18115,-5.32294,220596
0.0,44,2.0,1.38629436,0.22222222,0.21072103,29.39001459,8.74961498,29.3471349,1.14464597,13.90655617,9.50393213,4.0,2.19722458,0.15384615,0.14821594,23.71251209,7.57016199,20.99205459,0.7731655,24.55225517,5.84007205,21.2728,3.05742926,-4.55176,-4.57175,-4.61954,222311
0.0,44,2.0,1.38629436,0.28571429,0.26706279,29.39001459,8.74961498,29.3471349,1.37930334,13.90655617,10.0026121,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,14.7479,2.6911007,-5.05843,-5.07363,-5.13534,224643
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,4.0,2.19722458,0.02898551,0.02877747,23.71251209,7.57016199,20.99205459,0.17042245,24.55225517,2.93158241,13.185,2.57907982,-5.53374,-5.29519,-5.33096,225678
0.0,44,1.0,0.69314718,0.11111111,0.10536052,29.39001459,8.74961498,29.3471349,0.58760532,7.19706247,4.98770665,3.0,1.79175947,0.05454545,0.05373659,23.71251209,7.57016199,20.99205459,0.30282211,18.08593829,3.84873341,17.2234,2.84626892,-5.00724,-4.97476,-5.14193,264725
0.0,44,2.0,1.38629436,0.25,0.23556607,29.39001459,8.74961498,29.3471349,1.25071218,13.90655617,9.73752478,19.0,4.49980967,0.12666667,0.12202096,23.71251209,7.57016199,20.99205459,0.62843337,113.6689343,5.23648133,21.0832,3.04847651,-4.98646,-4.714,-4.9164,230872
0.0,44,2.0,1.38629436,0.28571429,0.26706279,29.39001459,8.74961498,29.3471349,1.03658939,9.57728435,5.81364013,2.0,1.38629436,0.04545455,0.04494571,23.71251209,7.57016199,20.99205459,0.16036089,7.36493922,1.0022524,10.6501,2.36556928,-5.79356,-5.79134,-5.82681,231198
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,4.0,2.19722458,0.0754717,0.07408254,23.71251209,7.57016199,20.99205459,0.41656779,24.55225517,4.5286329,17.2904,2.85015143,-4.99843,-4.96847,-5.06455,259027
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,2.0,1.38629436,0.01652893,0.016461,23.71251209,7.57016199,20.99205459,0.06932194,8.5537741,0.94729695,6.55548,1.88030134,-6.38003,-6.16881,-6.43248,259828
0.0,44,1.0,0.69314718,0.11111111,0.10536052,29.39001459,8.74961498,29.3471349,0.58760532,7.19706247,4.98770665,6.0,2.7080502,0.048,0.04737202,23.71251209,7.57016199,20.99205459,0.27696027,37.48488891,3.68884024,16.4696,2.80151626,-5.30288,-5.08648,-5.27846,260290
0.0,44,3.0,1.79175947,0.3,0.27763174,29.39001459,8.74961498,29.3471349,1.40514918,21.10361864,9.98453572,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,20.2558,3.00844117,-4.50355,-4.37156,-4.35373,235670
0.0,44,1.0,0.69314718,0.14285714,0.13353139,29.39001459,8.74961498,29.3471349,0.44168451,3.88727484,2.06585735,2.0,1.09861229,0.05405405,0.05264373,23.71251209,7.57016199,20.99205459,0.27310927,11.61962142,2.31667294,11.9294,2.47900594,-5.63187,-5.64457,-5.73983,260862
0.0,44,1.0,0.69314718,0.11111111,0.10536052,29.39001459,8.74961498,29.3471349,0.58760532,7.19706247,4.98770665,4.0,2.19722458,0.11111111,0.10813444,23.71251209,7.57016199,20.99205459,0.58665154,24.55225517,5.23186193,19.6534,2.97825035,-4.74392,-4.75313,-4.72095,242206
0.0,44,1.0,0.69314718,0.125,0.11778304,29.39001459,8.74961498,29.3471349,0.64166061,7.19706247,5.10473148,8.0,3.58351894,0.08163265,0.08011659,23.71251209,7.57016199,20.99205459,0.43786881,48.02265107,4.66727237,21.4418,3.06534229,-4.28455,-4.28635,-4.26482,245102
0.0,44,1.0,0.69314718,0.09090909,0.08701138,29.39001459,8.74961498,29.3471349,0.30261154,3.88727484,1.68377648,6.0,3.17805383,0.05405405,0.05349453,23.71251209,7.57016199,20.99205459,0.25072825,29.38367578,3.19354945,16.4596,2.80090889,-4.75914,-4.74296,-4.72669,248082
1.0,44,1.0,0.69314718,0.25,0.22314355,29.39001459,8.74961498,29.3471349,1.0293571,7.19706247,5.79484006,5.0,2.30258509,0.05208333,0.05118478,23.71251209,7.57016199,20.99205459,0.29732616,31.6750782,3.63697603,15.6902,2.75303631,-5.23674,-5.1075,-5.25852,264090
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,5.0,2.48490665,0.06493506,0.06386364,23.71251209,7.57016199,20.99205459,0.36523777,31.01857204,4.24409589,17.3573,2.85401317,-5.07284,-4.99268,-4.9681,274812
1.0,44,2.0,1.38629436,0.22222222,0.21072103,29.39001459,8.74961498,29.3471349,1.14464597,13.90655617,9.50393213,9.0,3.40119738,0.09,0.08801088,23.71251209,7.57016199,20.99205459,0.48506425,54.91432104,4.83000172,20.3778,3.01444607,-4.93744,-4.78513,-4.88526,276308
1.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,1.0,0.69314718,0.04545455,0.04445176,23.71251209,7.57016199,20.99205459,0.1175391,2.74396339,0.34726859,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,278962
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,3.0,2.07944154,0.06,0.05940788,23.71251209,7.57016199,20.99205459,0.28497428,15.02009097,3.60839321,16.1446,2.78158563,-4.71249,-4.72104,-4.77586,285254
0.0,44,2.0,1.38629436,0.5,0.4462871,29.39001459,8.74961498,29.3471349,2.01419335,13.90655617,11.11590491,14.0,4.15888308,0.12280702,0.11918419,23.71251209,7.57016199,20.99205459,0.63945292,85.93289308,5.41752084,21.7278,3.07859255,-4.84104,-4.66546,-4.68622,286800
1.0,44,2.0,1.38629436,0.22222222,0.21072103,29.39001459,8.74961498,29.3471349,1.14464597,13.90655617,9.50393213,16.0,4.9698133,0.11851852,0.11550224,23.71251209,7.57016199,20.99205459,0.61866786,96.36367962,5.56848856,24.5813,3.20198599,-4.10751,-4.07398,-4.13172,287424
2.0,44,2.0,1.38629436,0.18181818,0.17402275,29.39001459,8.74961498,29.3471349,0.9795705,13.90655617,9.10653142,12.0,3.68887945,0.08219178,0.08015818,23.71251209,7.57016199,20.99205459,0.44825253,75.62628399,4.4874898,19.4922,2.97001439,-5.14369,-4.87322,-5.06889,292455
1.0,44,2.0,1.38629436,0.2,0.19062036,29.39001459,8.74961498,29.3471349,1.05554544,13.90655617,9.29518246,6.0,3.17805383,0.13636364,0.13288259,23.71251209,7.57016199,20.99205459,0.66009957,33.76253543,5.43542964,23.5883,3.16075083,-4.18809,-4.19375,-4.18366,292852
0.0,44,2.0,1.38629436,0.13333333,0.12907704,29.39001459,8.74961498,29.3471349,0.76160922,13.90655617,8.49407848,17.0,4.47733681,0.07488987,0.07348122,23.71251209,7.57016199,20.99205459,0.4154495,105.3318437,4.49987986,19.6973,2.98048157,-5.33016,-4.88871,-5.21459,293990
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,6.0,3.17805383,0.05555556,0.05496477,23.71251209,7.57016199,20.99205459,0.29246761,33.76253543,3.75131085,17.5986,2.86781935,-4.81202,-4.786,-4.76337,343903
0.0,44,1.0,0.69314718,0.08333333,0.08004271,29.39001459,8.74961498,29.3471349,0.46985062,7.19706247,4.70229576,8.0,3.04452244,0.05755396,0.05654577,23.71251209,7.57016199,20.99205459,0.32645725,50.41752266,3.88750035,16.7633,2.81919197,-5.32399,-5.06686,-5.1162,294000
0.0,44,1.0,0.69314718,0.125,0.11778304,29.39001459,8.74961498,29.3471349,0.39602694,3.88727484,1.95026546,4.0,2.48490665,0.04,0.03970329,23.71251209,7.57016199,20.99205459,0.17255786,17.76405436,2.55904543,13.8475,2.62810471,-4.89334,-4.88995,-4.9152,298366
0.0,44,2.0,1.38629436,0.18181818,0.17402275,29.39001459,8.74961498,29.3471349,0.9795705,13.90655617,9.10653142,14.0,5.19295685,0.09271523,0.09129762,23.71251209,7.57016199,20.99205459,0.44013354,72.35649146,4.51373908,22.7996,3.12674299,-4.4157,-4.3599,-4.24136,344873
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,2.0,1.38629436,0.02298851,0.02285739,23.71251209,7.57016199,20.99205459,0.13633724,12.27612758,2.58772928,10.9629,2.39451685,-5.51042,-5.39972,-5.51346,345030
2.0,44,1.0,0.69314718,0.2,0.18232156,29.39001459,8.74961498,29.3471349,0.7598717,5.69000951,4.07749796,3.0,1.79175947,0.07142857,0.07005051,23.71251209,7.57016199,20.99205459,0.34208839,15.70826854,3.40432532,15.146,2.71773647,-5.12394,-5.12974,-5.06757,305364
0.0,44,2.0,1.38629436,0.22222222,0.21072103,29.39001459,8.74961498,29.3471349,1.14464597,13.90655617,9.50393213,17.0,4.09434456,0.1328125,0.12696385,23.71251209,7.57016199,20.99205459,0.6330294,100.73630056,5.07109155,20.4301,3.0170093,-4.96108,-4.73799,-4.81735,308102
0.0,44,2.0,1.38629436,0.4,0.36464311,29.39001459,8.74961498,29.3471349,1.74271926,13.90655617,10.67159946,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,19.3802,2.96425193,-4.55491,-4.23303,-4.23303,309699
0.0,44,2.0,1.38629436,0.28571429,0.26706279,29.39001459,8.74961498,29.3471349,1.37930334,13.90655617,10.0026121,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,19.0478,2.94695161,-4.59062,-4.36756,-4.36756,310842
0.0,44,1.0,0.69314718,0.2,0.18232156,29.39001459,8.74961498,29.3471349,0.89175723,7.19706247,5.57245703,4.0,2.07944154,0.04395604,0.04336435,23.71251209,7.57016199,20.99205459,0.22294889,22.14291401,2.50159211,12.4417,2.52105373,-5.81979,-5.68815,-5.69837,311849
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,4.0,2.07944154,0.03389831,0.03354479,23.71251209,7.57016199,20.99205459,0.2002661,25.20876133,3.06175113,13.1691,2.57787318,-5.49299,-5.29823,-5.53674,311987
2.0,44,1.0,0.69314718,0.5,0.40546511,29.39001459,8.74961498,29.3471349,1.47126648,6.70949371,6.01176526,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,9.46315,2.24740531,-5.6859,-5.69695,-5.69695,345885
1.0,44,3.0,1.79175947,0.33333333,0.30603121,29.39001459,8.74961498,29.3471349,1.51230099,21.10361864,10.19366283,10.0,3.4657359,0.1010101,0.09817221,23.71251209,7.57016199,20.99205459,0.53869212,62.69365024,4.93202263,20.7308,3.03162052,-4.89464,-4.74492,-4.77501,317467
1.0,44,2.0,1.38629436,0.33333333,0.30830136,29.39001459,8.74961498,29.3471349,1.53882458,13.90655617,10.30893594,2.0,1.38629436,0.13333333,0.12907704,23.71251209,7.57016199,20.99205459,0.68580919,12.27612758,5.57104147,20.6692,3.02864467,-4.53373,-4.52964,-4.49438,318375
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,318750
0.0,44,1.0,0.69314718,0.16666667,0.15415068,29.39001459,8.74961498,29.3471349,0.75058978,6.70949371,4.91804053,2.0,1.38629436,0.06666667,0.06557965,23.71251209,7.57016199,20.99205459,0.37221614,12.27612758,4.30873125,17.1879,2.84420565,-4.86376,-4.88346,-4.97524,319849
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,14.0,4.15888308,0.09090909,0.08890353,23.71251209,7.57016199,20.99205459,0.49202548,85.93289308,4.86394043,19.972,2.99433129,-5.13176,-4.84785,-5.12531,320002
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,6.0,3.17805383,0.06593407,0.06510433,23.71251209,7.57016199,20.99205459,0.28137219,26.97433462,3.35811337,17.1208,2.8402941,-4.65522,-4.66415,-4.58936,321965
0.0,44,3.0,2.07944154,0.42857143,0.40059418,29.39001459,8.74961498,29.3471349,1.991099,19.81273025,13.97557047,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,25.3876,3.23426087,-3.77381,-3.16044,-3.16044,322525
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,3.0,1.79175947,0.02678571,0.02658852,23.71251209,7.57016199,20.99205459,0.15984847,18.74244446,2.78666959,12.11,2.49403156,-5.53317,-5.35622,-5.43848,326310
1.0,44,2.0,1.38629436,0.28571429,0.26706279,29.39001459,8.74961498,29.3471349,1.37930334,13.90655617,10.0026121,10.0,3.4657359,0.08130081,0.07944765,23.71251209,7.57016199,20.99205459,0.44587186,62.69365024,4.54736159,19.8084,2.98610609,-5.04855,-4.84249,-4.85324,328360
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,7.0,2.63905733,0.04895105,0.04807035,23.71251209,7.57016199,20.99205459,0.26237214,41.32518113,3.23562837,13.7905,2.62397995,-5.48832,-5.23325,-5.35014,329026
0.0,44,2.0,1.38629436,0.33333333,0.30830136,29.39001459,8.74961498,29.3471349,1.53882458,13.90655617,10.30893594,4.0,2.07944154,0.05633803,0.05537146,23.71251209,7.57016199,20.99205459,0.30668832,23.895749,3.76718083,18.2115,2.90205326,-4.97684,-4.91026,-4.96489,330681
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,3.0,1.79175947,0.03030303,0.030051,23.71251209,7.57016199,20.99205459,0.17980489,18.74244446,2.96796391,12.6187,2.53517984,-5.46545,-5.31734,-5.45842,330741
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,332297
0.0,44,0.0,0.0,0.0,0.0,29.39001459,8.74961498,29.3471349,0.0,0.0,0.0,10.0,4.09434456,0.06097561,0.06020888,23.71251209,7.57016199,20.99205459,0.32611922,57.65828443,4.00750133,19.0236,2.94568031,-4.83073,-4.74237,-4.73002,332391
0.0,44,1.0,0.69314718,0.2,0.18232156,29.39001459,8.74961498,29.3471349,0.89175723,7.19706247,5.57245703,0.0,0.0,0.0,0.0,23.71251209,7.57016199,20.99205459,0.0,0.0,0.0,10.1648,2.31893077,-5.6283,-5.76609,-5.76609,336437
0.0,44,1.0,0.69314718,0.16666667,0.15415068,29.39001459,8.74961498,29.3471349,0.7882348,7.19706247,5.39089541,9.0,3.17805383,0.06569343,0.06432538,23.71251209,7.57016199,20.99205459,0.3668857,56.88383953,4.05545617,17.3276,2.85230061,-5.25668,-5.01849,-5.12473,338188
0.0,44,1.0,0.69314718,0.125,0.11778304,29.39001459,8.74961498,29.3471349,0.39602694,3.88727484,1.95026546,6.0,3.29583687,0.125,0.12246598,23.71251209,7.57016199,20.99205459,0.56360656,30.04018194,5.02892225,21.9813,3.09019209,-4.21765,-4.22663,-4.11107,340262
0.0,45,2.0,1.38629436,0.22222222,0.21072103,26.36299491,8.03708282,26.28379863,0.80045594,8.89597467,4.69143445,2.0,1.38629436,0.00865801,0.00863932,21.56573465,6.89431637,18.93342702,0.03334727,7.77080456,0.29434161,6.34835,1.84819494,-9.49097,-5.85665,-6.01782,36146
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,1.0,0.69314718,0.01818182,0.01801851,21.56573465,6.89431637,18.93342702,0.03768605,2.11228454,0.0830329,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,39207
0.0,45,1.0,0.69314718,0.2,0.18232156,26.36299491,8.03708282,26.28379863,0.49939542,3.23862394,1.80142575,0.0,0.0,0.0,0.0,21.56573465,6.89431637,18.93342702,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,40036
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,2.0,1.38629436,0.04761905,0.04706099,21.56573465,6.89431637,18.93342702,0.17661944,7.77080456,1.18311314,8.68387,2.16146728,-5.51692,-5.51919,-5.86141,33899
0.0,45,2.0,1.38629436,0.2,0.19062036,26.36299491,8.03708282,26.28379863,0.7335547,8.89597467,4.50594949,4.0,2.19722458,0.06557377,0.06452172,21.56573465,6.89431637,18.93342702,0.23921356,15.54160911,1.47267677,11.8315,2.47076547,-5.28844,-5.23589,-5.28357,33904
0.0,45,2.0,1.38629436,0.25,0.23556607,26.36299491,8.03708282,26.28379863,0.83713904,8.39183234,4.49904006,3.0,1.38629436,0.06976744,0.06744128,21.56573465,6.89431637,18.93342702,0.28495107,14.17696951,1.67585753,10.3654,2.33847334,-5.42791,-5.42531,-5.64443,4934
1.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,4.0,2.48490665,0.04938272,0.04893164,21.56573465,6.89431637,18.93342702,0.21356737,17.9463237,2.65707638,14.9211,2.70277632,-4.43121,-4.44283,-4.5222,34388
0.0,45,1.0,0.69314718,0.08333333,0.08004271,26.36299491,8.03708282,26.28379863,0.35727859,5.1532084,2.69059077,8.0,3.17805383,0.05479452,0.0540129,21.56573465,6.89431637,18.93342702,0.21069479,32.76372668,1.38224527,11.0341,2.40099048,-5.69205,-5.40983,-5.42908,50417
1.0,45,1.0,0.69314718,0.0625,0.06062462,26.36299491,8.03708282,26.28379863,0.41196116,8.15641269,5.32106485,2.0,1.09861229,0.02272727,0.02247286,21.56573465,6.89431637,18.93342702,0.15018903,14.26074219,2.33620627,10.3563,2.33759503,-5.8819,-5.59646,-5.97554,34403
1.0,45,3.0,2.07944154,0.375,0.35334911,26.36299491,8.03708282,26.28379863,1.22093492,12.13459861,6.32720088,2.0,1.38629436,0.02898551,0.02877747,21.56573465,6.89431637,18.93342702,0.10943083,7.77080456,0.81852062,11.9789,2.48314677,-5.10474,-5.10593,-5.12091,16791
1.0,45,1.0,0.69314718,0.2,0.18232156,26.36299491,8.03708282,26.28379863,0.70835184,5.1532084,3.52568135,1.0,0.69314718,0.01020408,0.01015237,21.56573465,6.89431637,18.93342702,0.04709443,4.7256565,0.4917991,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,18264
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,3.0,1.79175947,0.04918033,0.04852138,21.56573465,6.89431637,18.93342702,0.19276242,12.49646106,1.30860868,9.42648,2.24352275,-5.56374,-5.51345,-5.61911,35266
0.0,45,2.0,1.38629436,0.2,0.19062036,26.36299491,8.03708282,26.28379863,0.7335547,8.89597467,4.50594949,5.0,2.48490665,0.04347826,0.0429943,21.56573465,6.89431637,18.93342702,0.16785558,20.26726562,1.1718844,10.9,2.38876279,-5.60014,-5.39965,-5.52466,52886
0.0,45,2.0,1.38629436,0.18181818,0.17402275,26.36299491,8.03708282,26.28379863,0.67708069,8.89597467,4.34015945,10.0,3.55534806,0.05681818,0.05599555,21.56573465,6.89431637,18.93342702,0.21628759,40.53453124,1.40157061,11.5775,2.44906356,-5.69136,-5.348,-5.45482,45682
1.0,45,1.0,0.69314718,0.2,0.18232156,26.36299491,8.03708282,26.28379863,0.70835184,5.1532084,3.52568135,5.0,2.77258872,0.03875969,0.03843361,21.56573465,6.89431637,18.93342702,0.21273637,29.16191783,2.84846539,16.9597,2.83083994,-4.51658,-4.47602,-4.5301,35373
0.0,45,2.0,1.38629436,0.25,0.23556607,26.36299491,8.03708282,26.28379863,0.88102004,8.89597467,4.90134348,3.0,1.79175947,0.02654867,0.02635494,21.56573465,6.89431637,18.93342702,0.10691719,12.49646106,0.85358642,9.74095,2.27633865,-5.71328,-5.52011,-5.64227,35643
0.0,45,2.0,1.38629436,0.22222222,0.21072103,26.36299491,8.03708282,26.28379863,0.80045594,8.89597467,4.69143445,9.0,3.17805383,0.1097561,0.10601467,21.56573465,6.89431637,18.93342702,0.41054791,39.16989164,2.12261145,12.8914,2.55656042,-5.24585,-5.13802,-5.31239,35669
2.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,2.0,1.09861229,0.01694915,0.01680712,21.56573465,6.89431637,18.93342702,0.05032487,6.09029611,0.20239896,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,35686
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,7.0,3.40119738,0.14,0.13598438,21.56573465,6.89431637,18.93342702,0.55925546,31.1669909,4.38977582,20.8029,3.0350924,-3.90601,-3.91378,-3.78601,35859
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56573465,6.89431637,18.93342702,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,47494
0.0,45,1.0,0.69314718,0.07692308,0.07410797,26.36299491,8.03708282,26.28379863,0.22244324,3.23862394,1.08027583,2.0,1.09861229,0.01408451,0.01398624,21.56573465,6.89431637,18.93342702,0.02931653,4.22456907,0.06491388,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,54475
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56573465,6.89431637,18.93342702,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,36108
1.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,1.0,0.69314718,0.00746269,0.00743498,21.56573465,6.89431637,18.93342702,0.01564037,2.11228454,0.03491875,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,48406
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,1.0,0.69314718,0.01587302,0.01574836,21.56573465,6.89431637,18.93342702,0.03297851,2.11228454,0.07286338,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,36116
1.0,45,1.0,0.69314718,0.33333333,0.28768207,26.36299491,8.03708282,26.28379863,0.99979923,5.1532084,4.02466442,16.0,4.94164242,0.15238095,0.14728669,21.56573465,6.89431637,18.93342702,0.56620315,67.93216795,4.00173278,19.7224,2.98175505,-3.91517,-3.91656,-3.84411,66671
0.0,45,2.0,1.38629436,0.25,0.23556607,26.36299491,8.03708282,26.28379863,1.06196847,11.22519201,7.07913663,5.0,2.89037176,0.04504505,0.0446839,21.56573465,6.89431637,18.93342702,0.22280648,25.68623303,3.17242585,18.4201,2.91344246,-3.98785,-3.98063,-3.904,66842
0.0,45,2.0,1.38629436,0.28571429,0.26706279,26.36299491,8.03708282,26.28379863,0.98000553,8.89597467,5.14231214,7.0,2.89037176,0.05109489,0.05033914,21.56573465,6.89431637,18.93342702,0.20260691,29.71857863,1.36208538,11.3076,2.42547507,-5.62237,-5.374,-5.49738,57995
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,6.0,3.17805383,0.02714932,0.0270071,21.56573465,6.89431637,18.93342702,0.12111518,27.39763671,1.77645975,11.4777,2.44040602,-4.93216,-4.79511,-4.93146,69493
0.0,45,3.0,1.79175947,0.2,0.18970166,26.36299491,8.03708282,26.28379863,0.74576547,14.04918307,4.46594925,3.0,2.07944154,0.02608696,0.02597419,21.56573465,6.89431637,18.93342702,0.08460688,9.88308909,0.58216884,10.9177,2.39038533,-5.3729,-5.30627,-5.35273,67807
1.0,45,3.0,2.07944154,0.3,0.28593054,26.36299491,8.03708282,26.28379863,1.32999342,17.05238736,10.29518345,3.0,2.07944154,0.05882353,0.05825426,21.56573465,6.89431637,18.93342702,0.2774718,14.90117565,3.2323887,21.1581,3.05202281,-3.95983,-3.97303,-3.83878,58155
1.0,45,2.0,1.38629436,0.4,0.36464311,26.36299491,8.03708282,26.28379863,1.26714058,8.89597467,5.76168756,4.0,2.48490665,0.0754717,0.07442554,21.56573465,6.89431637,18.93342702,0.30236276,17.04873552,2.33072159,16.6708,2.81365869,-4.33182,-4.34242,-4.28382,69535
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,10.0,4.02535169,0.10526316,0.10280551,21.56573465,6.89431637,18.93342702,0.42536965,44.61975428,3.61770131,18.4573,2.91545996,-4.11491,-4.11869,-4.08178,118430
1.0,45,4.0,2.48490665,0.44444444,0.41139173,26.36299491,8.03708282,26.28379863,1.70312281,20.79515363,11.18607631,13.0,4.94164242,0.13829787,0.1349643,21.56573465,6.89431637,18.93342702,0.58308514,60.9693422,4.62391559,24.5509,3.20074851,-3.68724,-3.69304,-3.59232,70465
1.0,45,1.0,0.69314718,0.16666667,0.15415068,26.36299491,8.03708282,26.28379863,0.61996774,5.1532084,3.34922888,4.0,2.19722458,0.04040404,0.04000133,21.56573465,6.89431637,18.93342702,0.22575426,23.71205519,3.0447742,15.5144,2.74176862,-4.90326,-4.76052,-4.76468,67038
1.0,45,2.0,1.38629436,0.22222222,0.21072103,26.36299491,8.03708282,26.28379863,0.80045594,8.89597467,4.69143445,5.0,2.89037176,0.09803922,0.09635065,21.56573465,6.89431637,18.93342702,0.41368382,22.67198021,3.85779412,19.996,2.99553225,-3.92965,-3.94262,-3.87526,67074
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,1.0,0.69314718,0.0075188,0.00749067,21.56573465,6.89431637,18.93342702,0.05222408,7.13037109,1.40868249,3.18098,1.15718933,-9.49097,-5.87488,-9.60073,67091
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,4.0,2.07944154,0.03361345,0.0332658,21.56573465,6.89431637,18.93342702,0.077149,9.38200166,0.21883197,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,61979
1.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,6.0,3.4657359,0.03191489,0.03174662,21.56573465,6.89431637,18.93342702,0.1371681,26.46477319,1.94180072,12.3004,2.50963178,-4.58224,-4.66466,-4.71971,104546
0.0,45,2.0,1.38629436,0.2,0.19062036,26.36299491,8.03708282,26.28379863,0.7335547,8.89597467,4.50594949,8.0,3.17805383,0.05925926,0.05834655,21.56573465,6.89431637,18.93342702,0.2267675,32.76372668,1.45349967,11.7023,2.4597854,-5.57104,-5.32215,-5.34937,72898
0.0,45,0.0,0.0,0.0,0.0,26.36299491,8.03708282,26.28379863,0.0,0.0,0.0,3.0,2.07944154,0.03896104,0.03871021,21.56573465,6.89431637,18.93342702,0.18478641,14.72779361,2.69990151,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,71872
